#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
ABRACL	TMX1	9606.ENSP00000356632	9606.ENSP00000393316	0	0	0	0	0.133	0	0	0.358	0.419
GDAP1	PEX3	9606.ENSP00000220822	9606.ENSP00000356563	0	0	0	0	0	0	0.600	0.173	0.655
GDAP1	SBF2	9606.ENSP00000220822	9606.ENSP00000256190	0	0	0	0	0	0	0	0.774	0.774
GDI2	RAB35	9606.ENSP00000369538	9606.ENSP00000229340	0	0	0	0	0	0.368	0.600	0.311	0.810
GDI2	SBF2	9606.ENSP00000369538	9606.ENSP00000256190	0	0	0	0	0	0	0.900	0.095	0.905
GGA3	LAPTM5	9606.ENSP00000438085	9606.ENSP00000294507	0	0	0	0	0	0.270	0	0.568	0.671
GGA3	STX16	9606.ENSP00000438085	9606.ENSP00000360183	0	0	0	0	0.066	0.056	0	0.477	0.498
GHR	MAPK1	9606.ENSP00000483403	9606.ENSP00000215832	0	0	0	0	0.062	0	0.900	0.094	0.907
GHR	IRS1	9606.ENSP00000483403	9606.ENSP00000304895	0	0	0	0	0.063	0.213	0.900	0.391	0.949
GHR	RGS7BP	9606.ENSP00000483403	9606.ENSP00000334851	0	0	0	0	0	0	0	0.463	0.463
GHR	RNF180	9606.ENSP00000483403	9606.ENSP00000373752	0	0	0	0	0	0	0	0.406	0.406
GHR	SPP1	9606.ENSP00000483403	9606.ENSP00000378517	0	0	0	0	0	0	0	0.484	0.484
GHR	SOCS4	9606.ENSP00000483403	9606.ENSP00000378855	0	0	0	0	0	0.056	0	0.392	0.401
GHR	LYN	9606.ENSP00000483403	9606.ENSP00000428924	0	0	0	0	0	0.056	0.600	0.067	0.616
GHR	TFF3	9606.ENSP00000483403	9606.ENSP00000430690	0	0	0	0	0	0	0.900	0.101	0.906
GLIS1	WWTR1	9606.ENSP00000309653	9606.ENSP00000419465	0	0	0	0	0.073	0.060	0	0.408	0.440
GLIS1	LIN28B	9606.ENSP00000309653	9606.ENSP00000344401	0	0	0	0	0	0.058	0	0.430	0.440
GNG11	MAPK1	9606.ENSP00000248564	9606.ENSP00000215832	0	0	0	0	0	0	0.600	0.061	0.608
GNG11	RASD1	9606.ENSP00000248564	9606.ENSP00000225688	0	0	0	0	0	0	0.600	0.050	0.603
GNG11	GNGT1	9606.ENSP00000248564	9606.ENSP00000248572	0	0	0	0.968	0	0	0.540	0.503	0.547
GNG11	PLCB1	9606.ENSP00000248564	9606.ENSP00000338185	0	0	0	0	0	0	0.600	0.041	0.600
GNG11	PIK3R3	9606.ENSP00000248564	9606.ENSP00000262741	0	0	0	0	0	0	0.600	0.294	0.705
GNGT1	MAPK1	9606.ENSP00000248572	9606.ENSP00000215832	0	0	0	0	0	0	0.600	0.049	0.603
GNGT1	RASD1	9606.ENSP00000248572	9606.ENSP00000225688	0	0	0	0	0	0	0.600	0.050	0.603
GNGT1	PIK3R3	9606.ENSP00000248572	9606.ENSP00000262741	0	0	0	0	0	0	0.600	0.101	0.625
GNGT1	PLCB1	9606.ENSP00000248572	9606.ENSP00000338185	0	0	0	0	0	0	0.900	0	0.900
GOLM1	IL6ST	9606.ENSP00000373364	9606.ENSP00000370698	0	0	0	0	0	0	0	0.457	0.457
GPC6	SULF1	9606.ENSP00000366246	9606.ENSP00000260128	0	0	0	0	0.117	0.157	0	0.523	0.614
GPC6	IHH	9606.ENSP00000366246	9606.ENSP00000295731	0	0	0	0	0	0.178	0	0.392	0.479
GPC6	NDST2	9606.ENSP00000366246	9606.ENSP00000310657	0	0	0	0	0	0.101	0.900	0.488	0.949
GPC6	PTPRF	9606.ENSP00000366246	9606.ENSP00000353030	0	0	0	0	0.108	0.199	0	0.393	0.529
GPC6	SDC1	9606.ENSP00000366246	9606.ENSP00000370542	0	0	0	0	0.095	0	0.300	0.678	0.778
GPR133	SBF2	9606.ENSP00000261654	9606.ENSP00000256190	0	0	0	0	0	0	0	0.725	0.725
GPR133	LIN28B	9606.ENSP00000261654	9606.ENSP00000344401	0	0	0	0	0	0	0	0.648	0.648
GPR22	GPR83	9606.ENSP00000302676	9606.ENSP00000243673	0	0	0	0	0.084	0	0	0.436	0.461
GPR22	MFSD6	9606.ENSP00000302676	9606.ENSP00000376141	0	0	0	0	0	0	0	0.426	0.426
GPR83	P2RY14	9606.ENSP00000243673	9606.ENSP00000308361	0	0	0	0	0	0	0	0.467	0.467
GPR83	IRS1	9606.ENSP00000243673	9606.ENSP00000304895	0	0	0	0	0	0	0.800	0	0.800
GPSM2	NUMA1	9606.ENSP00000385510	9606.ENSP00000377298	0	0	0	0	0.062	0.486	0	0.774	0.881
GRIP1	RORB	9606.ENSP00000381098	9606.ENSP00000366093	0	0	0	0	0	0	0	0.471	0.471
GSPT2	NHP2L1	9606.ENSP00000341247	9606.ENSP00000383949	0	0	0.266	0	0.109	0.150	0	0.101	0.433
GSPT2	STMN3	9606.ENSP00000341247	9606.ENSP00000359070	0	0	0	0	0	0	0	0.438	0.438
GSPT2	PABPC4L	9606.ENSP00000341247	9606.ENSP00000463233	0	0	0	0	0.125	0.320	0	0.215	0.492
GSPT2	RPL5	9606.ENSP00000341247	9606.ENSP00000359345	0	0	0	0	0.429	0.245	0	0.067	0.562
HAPLN1	SLC6A8	9606.ENSP00000274341	9606.ENSP00000253122	0	0	0	0	0	0	0	0.549	0.549
HEMK1	MCFD2	9606.ENSP00000404843	9606.ENSP00000386651	0	0	0	0	0	0	0	0.474	0.474
HERPUD1	HSP90B1	9606.ENSP00000409555	9606.ENSP00000299767	0	0	0	0	0.109	0	0	0.524	0.558
HERPUD1	P4HB	9606.ENSP00000409555	9606.ENSP00000327801	0	0	0	0	0.122	0	0	0.404	0.455
HERPUD1	TRPC1	9606.ENSP00000409555	9606.ENSP00000419313	0	0	0	0	0	0	0	0.432	0.432
HEXDC	ZNF662	9606.ENSP00000337854	9606.ENSP00000329264	0	0	0	0	0	0	0	0.591	0.591
HEY1	SNW1	9606.ENSP00000338272	9606.ENSP00000261531	0	0	0	0	0	0	0.900	0.253	0.922
HEY1	ID3	9606.ENSP00000338272	9606.ENSP00000363689	0	0	0	0	0	0	0	0.690	0.690
HEY1	RUNX2	9606.ENSP00000338272	9606.ENSP00000360493	0	0	0	0	0	0	0.600	0.691	0.871
HFM1	MND1	9606.ENSP00000359454	9606.ENSP00000240488	0	0	0	0	0	0	0	0.853	0.853
HFM1	SNW1	9606.ENSP00000359454	9606.ENSP00000261531	0	0	0	0	0.066	0.537	0	0.148	0.599
HFM1	SLC39A3	9606.ENSP00000359454	9606.ENSP00000269740	0	0	0	0	0.110	0	0	0.421	0.462
HIST1H4F	MYBL2	9606.ENSP00000244537	9606.ENSP00000217026	0	0	0	0	0	0.282	0	0.205	0.405
HIST1H4F	NCAPH	9606.ENSP00000244537	9606.ENSP00000240423	0	0	0	0	0.086	0.285	0	0.171	0.412
HIST1H4F	IWS1	9606.ENSP00000244537	9606.ENSP00000295321	0	0	0	0	0.051	0.342	0	0.136	0.414
HIST1H4F	TSPYL1	9606.ENSP00000244537	9606.ENSP00000357597	0	0	0	0	0.062	0.372	0	0.108	0.428
HIST1H4F	LGALS4	9606.ENSP00000244537	9606.ENSP00000302100	0	0	0	0	0	0	0	0.452	0.452
HIST1H4F	KIF20A	9606.ENSP00000244537	9606.ENSP00000378356	0	0	0	0	0	0.524	0	0.065	0.536
HIST1H4F	NUMA1	9606.ENSP00000244537	9606.ENSP00000377298	0	0	0	0	0	0.486	0	0.158	0.548
HIST1H4F	KDM2A	9606.ENSP00000244537	9606.ENSP00000432786	0	0	0	0	0.062	0.426	0	0.266	0.571
HIST1H4F	TCF20	9606.ENSP00000244537	9606.ENSP00000352463	0	0	0	0	0.049	0.556	0	0.067	0.572
HIST1H4F	YWHAZ	9606.ENSP00000244537	9606.ENSP00000379287	0	0	0	0	0.063	0.537	0	0.161	0.605
HIST1H4F	TOP2A	9606.ENSP00000244537	9606.ENSP00000411532	0	0	0	0	0.065	0.531	0	0.267	0.650
HIST1H4F	UHRF1	9606.ENSP00000244537	9606.ENSP00000479617	0	0	0	0	0.063	0.497	0	0.340	0.661
HIST1H4F	MDC1	9606.ENSP00000244537	9606.ENSP00000365588	0	0	0	0	0.062	0.495	0	0.511	0.748
HIST1H4F	MCM4	9606.ENSP00000244537	9606.ENSP00000262105	0	0	0	0	0.062	0.708	0	0.198	0.761
HIST1H4F	HJURP	9606.ENSP00000244537	9606.ENSP00000414109	0	0	0	0	0.053	0.847	0	0.503	0.922
HJURP	MYBL2	9606.ENSP00000414109	9606.ENSP00000217026	0	0	0	0	0.543	0	0	0.173	0.606
HJURP	NCAPH	9606.ENSP00000414109	9606.ENSP00000240423	0	0	0	0	0.623	0	0	0.457	0.786
HJURP	MND1	9606.ENSP00000414109	9606.ENSP00000240488	0	0	0	0	0.540	0	0	0	0.540
HJURP	NCAPG	9606.ENSP00000414109	9606.ENSP00000251496	0	0	0	0	0.835	0	0	0.370	0.891
HJURP	KIF11	9606.ENSP00000414109	9606.ENSP00000260731	0	0	0	0	0.951	0	0	0.284	0.963
HJURP	NDC80	9606.ENSP00000414109	9606.ENSP00000261597	0	0	0	0	0.916	0	0	0.374	0.945
HJURP	MCM4	9606.ENSP00000414109	9606.ENSP00000262105	0	0	0	0	0.583	0	0	0.213	0.658
HJURP	NUF2	9606.ENSP00000414109	9606.ENSP00000271452	0	0	0	0	0.578	0	0	0.366	0.721
HJURP	SPC25	9606.ENSP00000414109	9606.ENSP00000282074	0	0	0	0	0.604	0	0	0	0.604
HJURP	MELK	9606.ENSP00000414109	9606.ENSP00000298048	0	0	0	0	0.842	0	0	0.456	0.910
HJURP	TPX2	9606.ENSP00000414109	9606.ENSP00000300403	0	0	0	0	0.859	0	0	0.361	0.906
HJURP	SHCBP1	9606.ENSP00000414109	9606.ENSP00000306473	0	0	0	0	0.602	0	0	0.134	0.641
HJURP	KIF15	9606.ENSP00000414109	9606.ENSP00000324020	0	0	0	0	0.888	0	0	0.286	0.917
HJURP	RRM2	9606.ENSP00000414109	9606.ENSP00000353770	0	0	0	0	0.885	0	0	0.261	0.911
HJURP	NEK2	9606.ENSP00000414109	9606.ENSP00000355966	0	0	0	0	0.912	0	0	0.209	0.928
HJURP	KIF14	9606.ENSP00000414109	9606.ENSP00000356319	0	0	0	0	0.789	0.270	0	0.239	0.872
HJURP	TTK	9606.ENSP00000414109	9606.ENSP00000358813	0	0	0	0	0.898	0	0	0.401	0.936
HJURP	RAD54L	9606.ENSP00000414109	9606.ENSP00000361043	0	0	0	0	0.686	0	0	0.277	0.763
HJURP	HMMR	9606.ENSP00000414109	9606.ENSP00000377492	0	0	0	0	0.812	0	0	0.327	0.868
HJURP	PTTG1	9606.ENSP00000414109	9606.ENSP00000377536	0	0	0	0	0.815	0	0	0.217	0.848
HJURP	KIF20A	9606.ENSP00000414109	9606.ENSP00000378356	0	0	0	0	0.917	0	0	0.299	0.939
HJURP	MTFR2	9606.ENSP00000414109	9606.ENSP00000395232	0	0	0	0	0.379	0	0	0.157	0.454
HJURP	TOP2A	9606.ENSP00000414109	9606.ENSP00000411532	0	0	0	0	0.901	0	0	0.376	0.936
HJURP	UHRF1	9606.ENSP00000414109	9606.ENSP00000479617	0	0	0	0	0.404	0	0	0.135	0.463
HJURP	SPC24	9606.ENSP00000414109	9606.ENSP00000465075	0	0	0	0	0.300	0	0	0.413	0.571
HJURP	MCM10	9606.ENSP00000414109	9606.ENSP00000418268	0	0	0	0	0.778	0	0	0.083	0.787
HJURP	PBK	9606.ENSP00000414109	9606.ENSP00000428489	0	0	0	0	0.827	0	0	0.129	0.843
HK2	PDK4	9606.ENSP00000290573	9606.ENSP00000005178	0	0	0	0	0	0	0	0.525	0.525
HK2	PPIF	9606.ENSP00000290573	9606.ENSP00000225174	0	0	0	0	0.083	0	0	0.624	0.641
HK2	VDAC1	9606.ENSP00000290573	9606.ENSP00000265333	0	0	0	0	0.065	0.355	0.800	0.989	0.998
HK2	SREBF1	9606.ENSP00000290573	9606.ENSP00000348069	0	0	0	0	0	0	0	0.453	0.453
HK2	IDH2	9606.ENSP00000290573	9606.ENSP00000331897	0	0	0	0	0.063	0	0	0.490	0.502
HK2	PDK1	9606.ENSP00000290573	9606.ENSP00000376352	0	0	0	0	0.061	0	0	0.721	0.727
HLF	PER1	9606.ENSP00000226067	9606.ENSP00000314420	0	0	0	0	0.082	0.283	0	0.242	0.457
HMMR	MYBL2	9606.ENSP00000377492	9606.ENSP00000217026	0	0	0	0	0.469	0	0	0.177	0.544
HMMR	NCAPH	9606.ENSP00000377492	9606.ENSP00000240423	0	0	0	0	0.619	0	0	0.112	0.647
HMMR	MND1	9606.ENSP00000377492	9606.ENSP00000240488	0	0	0	0	0.691	0	0	0	0.691
HMMR	NCAPG	9606.ENSP00000377492	9606.ENSP00000251496	0	0	0	0	0.929	0	0	0.261	0.945
HMMR	KIF11	9606.ENSP00000377492	9606.ENSP00000260731	0	0	0	0	0.837	0	0	0.304	0.882
HMMR	NDC80	9606.ENSP00000377492	9606.ENSP00000261597	0	0	0	0	0.844	0	0	0.097	0.853
HMMR	MCM4	9606.ENSP00000377492	9606.ENSP00000262105	0	0	0	0	0.662	0	0	0.248	0.735
HMMR	NUF2	9606.ENSP00000377492	9606.ENSP00000271452	0	0	0	0	0.807	0	0	0.227	0.845
HMMR	SPC25	9606.ENSP00000377492	9606.ENSP00000282074	0	0	0	0	0.664	0	0	0	0.664
HMMR	MELK	9606.ENSP00000377492	9606.ENSP00000298048	0	0	0	0	0.845	0	0	0.337	0.893
HMMR	TPX2	9606.ENSP00000377492	9606.ENSP00000300403	0	0	0	0	0.837	0.462	0	0.779	0.979
HMMR	SHCBP1	9606.ENSP00000377492	9606.ENSP00000306473	0	0	0	0	0.677	0	0	0	0.677
HMMR	NQO1	9606.ENSP00000377492	9606.ENSP00000319788	0	0	0	0	0.072	0	0	0.385	0.404
HMMR	KIF15	9606.ENSP00000377492	9606.ENSP00000324020	0	0	0	0	0.823	0	0	0.402	0.889
HMMR	WT1	9606.ENSP00000377492	9606.ENSP00000331327	0	0	0	0	0	0	0	0.517	0.517
HMMR	RRM2	9606.ENSP00000377492	9606.ENSP00000353770	0	0	0	0	0.811	0	0	0.359	0.874
HMMR	NEK2	9606.ENSP00000377492	9606.ENSP00000355966	0	0	0	0	0.792	0	0	0.341	0.857
HMMR	KIF14	9606.ENSP00000377492	9606.ENSP00000356319	0	0	0	0	0.791	0	0	0.275	0.842
HMMR	TTK	9606.ENSP00000377492	9606.ENSP00000358813	0	0	0	0	0.844	0	0	0.335	0.892
HMMR	RAD54L	9606.ENSP00000377492	9606.ENSP00000361043	0	0	0	0	0.565	0	0	0.328	0.695
HMMR	UHRF1	9606.ENSP00000377492	9606.ENSP00000479617	0	0	0	0	0.381	0	0	0.090	0.412
HMMR	MTFR2	9606.ENSP00000377492	9606.ENSP00000395232	0	0	0	0	0.555	0	0	0	0.555
HMMR	PTBP3	9606.ENSP00000377492	9606.ENSP00000414921	0	0	0	0	0.060	0.270	0	0.424	0.570
HMMR	MCM10	9606.ENSP00000377492	9606.ENSP00000418268	0	0	0	0	0.784	0	0	0	0.784
HMMR	KIF20A	9606.ENSP00000377492	9606.ENSP00000378356	0	0	0	0	0.845	0	0	0.391	0.901
HMMR	TOP2A	9606.ENSP00000377492	9606.ENSP00000411532	0	0	0	0	0.850	0	0	0.510	0.923
HMMR	PTTG1	9606.ENSP00000377492	9606.ENSP00000377536	0	0	0	0	0.900	0	0	0.306	0.927
HMMR	PBK	9606.ENSP00000377492	9606.ENSP00000428489	0	0	0	0	0.911	0	0	0.391	0.943
HNRNPDL	SRSF6	9606.ENSP00000483254	9606.ENSP00000244020	0	0	0	0	0.238	0.213	0	0.625	0.755
HNRNPDL	SNW1	9606.ENSP00000483254	9606.ENSP00000261531	0	0	0	0	0.115	0.348	0	0.334	0.582
HNRNPDL	TEP1	9606.ENSP00000483254	9606.ENSP00000262715	0	0	0	0	0	0.139	0	0.372	0.436
HNRNPDL	METTL3	9606.ENSP00000483254	9606.ENSP00000298717	0	0	0	0	0.095	0	0	0.423	0.456
HNRNPDL	SNRNP200	9606.ENSP00000483254	9606.ENSP00000317123	0	0	0	0	0.084	0.343	0	0.256	0.513
HNRNPDL	RRM2	9606.ENSP00000483254	9606.ENSP00000353770	0	0	0	0	0	0	0	0.524	0.524
HNRNPDL	PNISR	9606.ENSP00000483254	9606.ENSP00000358242	0	0	0	0	0.239	0.123	0	0.325	0.510
HNRNPDL	YBX1	9606.ENSP00000483254	9606.ENSP00000361626	0	0	0	0	0.097	0.102	0	0.427	0.495
HNRNPDL	NUMA1	9606.ENSP00000483254	9606.ENSP00000377298	0	0	0	0	0.184	0	0	0.306	0.409
HP	SLC6A2	9606.ENSP00000348170	9606.ENSP00000219833	0	0	0	0	0	0	0	0.487	0.487
HP	LTF	9606.ENSP00000348170	9606.ENSP00000231751	0	0	0	0	0.170	0.169	0	0.447	0.586
HP	LCAT	9606.ENSP00000348170	9606.ENSP00000264005	0	0	0	0	0.063	0	0.720	0.510	0.860
HP	NLGN1	9606.ENSP00000348170	9606.ENSP00000392500	0	0	0	0	0.062	0.056	0	0.398	0.420
HP	TGM2	9606.ENSP00000348170	9606.ENSP00000355330	0	0	0	0	0.063	0.111	0	0.396	0.453
HP	S100A9	9606.ENSP00000348170	9606.ENSP00000357727	0	0	0	0	0.084	0	0	0.451	0.475
HP	LCN2	9606.ENSP00000348170	9606.ENSP00000362108	0	0	0	0	0.065	0	0	0.540	0.551
HP	PEX3	9606.ENSP00000348170	9606.ENSP00000356563	0	0	0	0	0	0	0.720	0	0.720
HP	MMP9	9606.ENSP00000348170	9606.ENSP00000361405	0	0	0	0	0.062	0	0	0.865	0.868
HSP90B1	PPIF	9606.ENSP00000299767	9606.ENSP00000225174	0	0	0	0	0.102	0.181	0	0.299	0.440
HSP90B1	LCAT	9606.ENSP00000299767	9606.ENSP00000264005	0	0	0	0	0	0	0	0.455	0.455
HSP90B1	VDAC1	9606.ENSP00000299767	9606.ENSP00000265333	0	0	0	0	0.086	0.135	0	0.346	0.438
HSP90B1	LRRK2	9606.ENSP00000299767	9606.ENSP00000298910	0.042	0	0	0	0.062	0.428	0	0.495	0.706
HSP90B1	YWHAZ	9606.ENSP00000299767	9606.ENSP00000379287	0	0	0	0	0.065	0.173	0	0.313	0.422
HSP90B1	PRNP	9606.ENSP00000299767	9606.ENSP00000368752	0	0	0	0	0	0	0	0.445	0.445
HSP90B1	P4HB	9606.ENSP00000299767	9606.ENSP00000327801	0	0	0	0	0.632	0.775	0.360	0.927	0.995
HSPB11	LZTFL1	9606.ENSP00000194214	9606.ENSP00000296135	0	0	0	0	0	0	0	0.537	0.537
HSPB11	RAB35	9606.ENSP00000194214	9606.ENSP00000229340	0	0	0	0	0.072	0.621	0	0.191	0.690
HTR2B	SLC6A2	9606.ENSP00000258400	9606.ENSP00000219833	0	0	0	0	0	0.057	0	0.536	0.544
HTR2B	LYN	9606.ENSP00000258400	9606.ENSP00000428924	0	0	0	0	0	0.056	0	0.444	0.453
ID3	RUNX2	9606.ENSP00000363689	9606.ENSP00000360493	0	0	0	0	0	0	0	0.412	0.412
ID3	TOP2A	9606.ENSP00000363689	9606.ENSP00000411532	0	0	0	0	0	0	0	0.490	0.490
IDE	VDAC1	9606.ENSP00000265986	9606.ENSP00000265333	0	0	0	0	0.062	0	0.900	0.115	0.909
IDE	MMP9	9606.ENSP00000265986	9606.ENSP00000361405	0	0	0	0	0	0	0	0.420	0.420
IDE	IRS1	9606.ENSP00000265986	9606.ENSP00000304895	0	0	0	0	0	0	0	0.496	0.496
IDE	MME	9606.ENSP00000265986	9606.ENSP00000418525	0	0	0	0	0.052	0	0	0.896	0.897
IDH2	WT1	9606.ENSP00000331897	9606.ENSP00000331327	0	0	0	0	0.049	0	0	0.669	0.671
IDH2	PDK1	9606.ENSP00000331897	9606.ENSP00000376352	0.043	0	0	0	0	0	0	0.405	0.406
IDH2	S100A9	9606.ENSP00000331897	9606.ENSP00000357727	0	0	0	0	0	0.619	0	0	0.619
IDH2	TET2	9606.ENSP00000331897	9606.ENSP00000442788	0	0	0	0	0	0	0	0.870	0.870
IFI30	LAPTM5	9606.ENSP00000384886	9606.ENSP00000294507	0	0	0	0	0.412	0	0	0.090	0.442
IFI30	SLC24A3	9606.ENSP00000384886	9606.ENSP00000333519	0	0	0	0	0	0	0	0.427	0.426
IFI30	ISG15	9606.ENSP00000384886	9606.ENSP00000368699	0	0	0	0	0.154	0	0	0.322	0.401
IHH	MSX2	9606.ENSP00000295731	9606.ENSP00000239243	0	0	0	0	0	0	0	0.514	0.514
IHH	WIF1	9606.ENSP00000295731	9606.ENSP00000286574	0	0	0	0	0	0.170	0	0.383	0.466
IHH	MMP9	9606.ENSP00000295731	9606.ENSP00000361405	0	0	0	0	0.062	0	0	0.391	0.404
IHH	PAX6	9606.ENSP00000295731	9606.ENSP00000404100	0	0	0	0	0.062	0.230	0	0.364	0.501
IHH	SPP1	9606.ENSP00000295731	9606.ENSP00000378517	0	0	0	0	0	0	0	0.544	0.544
IHH	P4HB	9606.ENSP00000295731	9606.ENSP00000327801	0	0	0	0	0.062	0	0.600	0.139	0.648
IHH	RUNX2	9606.ENSP00000295731	9606.ENSP00000360493	0	0	0	0	0	0	0.900	0.780	0.977
IL6ST	MAPK1	9606.ENSP00000370698	9606.ENSP00000215832	0	0	0	0	0	0	0.900	0.298	0.926
IL6ST	PIK3R3	9606.ENSP00000370698	9606.ENSP00000262741	0	0	0	0	0.053	0	0.600	0.045	0.606
IL6ST	YBX1	9606.ENSP00000370698	9606.ENSP00000361626	0	0	0	0	0	0	0	0.485	0.485
IRS1	PDK4	9606.ENSP00000304895	9606.ENSP00000005178	0	0	0	0	0.062	0	0	0.441	0.453
IRS1	MAPK1	9606.ENSP00000304895	9606.ENSP00000215832	0	0	0	0	0	0.213	0.900	0.539	0.960
IRS1	PIK3R3	9606.ENSP00000304895	9606.ENSP00000262741	0	0	0	0	0.062	0.914	0.800	0.972	0.999
IRS1	UCP2	9606.ENSP00000304895	9606.ENSP00000312029	0	0	0	0	0	0	0	0.503	0.503
IRS1	SREBF1	9606.ENSP00000304895	9606.ENSP00000348069	0	0	0	0	0	0	0	0.713	0.713
IRS1	SOCS4	9606.ENSP00000304895	9606.ENSP00000378855	0	0	0	0	0	0	0.600	0.559	0.816
IRS1	PTPRF	9606.ENSP00000304895	9606.ENSP00000353030	0	0	0	0	0.077	0.470	0.800	0.234	0.915
IRS1	YWHAZ	9606.ENSP00000304895	9606.ENSP00000379287	0	0	0	0	0.066	0.733	0	0.690	0.916
ISG15	SAE1	9606.ENSP00000368699	9606.ENSP00000270225	0	0	0	0	0.062	0.180	0	0.360	0.465
ISG15	RPL5	9606.ENSP00000368699	9606.ENSP00000359345	0	0	0	0	0.232	0.327	0	0.113	0.501
IWS1	SNW1	9606.ENSP00000295321	9606.ENSP00000261531	0	0	0	0	0.330	0	0	0.145	0.403
KCNH8	MKL2	9606.ENSP00000328813	9606.ENSP00000339086	0	0	0	0	0	0	0	0.408	0.408
KDM2A	PAX6	9606.ENSP00000432786	9606.ENSP00000404100	0	0	0	0	0	0.149	0	0.372	0.443
KIAA0907	PNISR	9606.ENSP00000357304	9606.ENSP00000358242	0	0	0	0	0.231	0	0	0.323	0.457
KIAA1210	TOP2A	9606.ENSP00000384670	9606.ENSP00000411532	0	0	0	0	0	0	0	0.462	0.462
KIF11	MYBL2	9606.ENSP00000260731	9606.ENSP00000217026	0	0	0	0	0.565	0	0	0.224	0.648
KIF11	NCAPH	9606.ENSP00000260731	9606.ENSP00000240423	0	0	0	0	0.918	0.150	0	0.422	0.956
KIF11	MND1	9606.ENSP00000260731	9606.ENSP00000240488	0	0	0	0	0.636	0	0	0	0.636
KIF11	NCAPG	9606.ENSP00000260731	9606.ENSP00000251496	0	0	0	0	0.985	0.155	0	0.508	0.993
KIF11	PDS5B	9606.ENSP00000260731	9606.ENSP00000313851	0	0	0	0	0.513	0	0	0.071	0.528
KIF11	MTFR2	9606.ENSP00000260731	9606.ENSP00000395232	0	0	0	0	0.543	0	0	0.047	0.546
KIF11	TUBE1	9606.ENSP00000260731	9606.ENSP00000357651	0	0	0	0	0.077	0.369	0	0.287	0.548
KIF11	NUMA1	9606.ENSP00000260731	9606.ENSP00000377298	0	0	0	0	0.062	0	0	0.606	0.614
KIF11	TUBGCP3	9606.ENSP00000260731	9606.ENSP00000261965	0	0	0	0	0.244	0.144	0	0.470	0.627
KIF11	MAPRE1	9606.ENSP00000260731	9606.ENSP00000364721	0	0	0	0	0.162	0.243	0	0.473	0.636
KIF11	RAD54L	9606.ENSP00000260731	9606.ENSP00000361043	0	0	0	0	0.615	0.081	0	0.223	0.701
KIF11	UHRF1	9606.ENSP00000260731	9606.ENSP00000479617	0	0	0	0	0.685	0	0	0.181	0.731
KIF11	SPC24	9606.ENSP00000260731	9606.ENSP00000465075	0	0	0	0	0.648	0	0	0.370	0.769
KIF11	SHCBP1	9606.ENSP00000260731	9606.ENSP00000306473	0	0	0	0	0.783	0.075	0	0.066	0.796
KIF11	SPC25	9606.ENSP00000260731	9606.ENSP00000282074	0	0	0	0	0.831	0	0	0.146	0.849
KIF11	MCM10	9606.ENSP00000260731	9606.ENSP00000418268	0	0	0	0	0.824	0	0	0.297	0.871
KIF11	KIF14	9606.ENSP00000260731	9606.ENSP00000356319	0	0	0	0.619	0.836	0	0	0.700	0.879
KIF11	PTTG1	9606.ENSP00000260731	9606.ENSP00000377536	0	0	0	0	0.800	0	0	0.535	0.903
KIF11	MELK	9606.ENSP00000260731	9606.ENSP00000298048	0	0	0	0	0.907	0	0	0.385	0.940
KIF11	PBK	9606.ENSP00000260731	9606.ENSP00000428489	0	0	0	0	0.942	0.104	0	0.437	0.968
KIF11	NEK2	9606.ENSP00000260731	9606.ENSP00000355966	0	0	0	0	0.920	0.082	0	0.614	0.969
KIF11	MCM4	9606.ENSP00000260731	9606.ENSP00000262105	0	0	0	0	0.962	0.057	0	0.303	0.973
KIF11	RRM2	9606.ENSP00000260731	9606.ENSP00000353770	0	0	0	0	0.934	0	0	0.628	0.974
KIF11	TOP2A	9606.ENSP00000260731	9606.ENSP00000411532	0	0	0	0	0.968	0	0	0.624	0.987
KIF11	KIF15	9606.ENSP00000260731	9606.ENSP00000324020	0	0	0	0.634	0.963	0.079	0.500	0.924	0.987
KIF11	NUF2	9606.ENSP00000260731	9606.ENSP00000271452	0	0	0	0	0.944	0.138	0	0.761	0.987
KIF11	KIF20A	9606.ENSP00000260731	9606.ENSP00000378356	0	0	0	0.580	0.966	0.139	0.500	0.749	0.989
KIF11	NDC80	9606.ENSP00000260731	9606.ENSP00000261597	0	0	0	0	0.975	0.181	0	0.795	0.995
KIF11	TTK	9606.ENSP00000260731	9606.ENSP00000358813	0	0	0	0	0.980	0.348	0	0.666	0.995
KIF11	TPX2	9606.ENSP00000260731	9606.ENSP00000300403	0	0	0	0	0.958	0	0	0.934	0.997
KIF14	MYBL2	9606.ENSP00000356319	9606.ENSP00000217026	0	0	0	0	0.349	0	0	0.249	0.490
KIF14	NCAPH	9606.ENSP00000356319	9606.ENSP00000240423	0	0	0	0	0.593	0.150	0	0.167	0.687
KIF14	NCAPG	9606.ENSP00000356319	9606.ENSP00000251496	0	0	0	0	0.827	0.077	0	0.401	0.896
KIF14	NDC80	9606.ENSP00000356319	9606.ENSP00000261597	0	0	0	0	0.800	0.181	0	0.266	0.869
KIF14	MCM4	9606.ENSP00000356319	9606.ENSP00000262105	0	0	0	0	0.350	0.282	0	0.163	0.575
